Employee ID,First Name,Last Name,Gender,Age,Department,Job Title,Location,Hire Date,Salary,Education Level,Years of Service
EMP16480,Ryan,Jackson,Male,60,Operations,Operations Manager,Lake Cathy,2006-09-22,81851.17,Bachelor's,6
EMP16481,Shannon,Freeman,Non-binary,40,Marketing,Social Media Manager,Waltersmouth,2022-05-18,77358.32,PhD,0
EMP16482,Kathryn,Lambert,Non-binary,26,Legal,Paralegal,Port James,2007-01-21,90718.14,Bachelor's,19
EMP16483,Jose,Massey,Non-binary,55,Customer Service,Support Specialist,New Melaniebury,2010-10-29,60194.95,Associate's,2
EMP16484,Maurice,Brown,Female,41,Customer Service,Customer Service Rep,Brianmouth,2025-08-05,67732.42,High School,5
EMP16485,Marcus,Gonzalez,Female,60,Sales,Sales Executive,Kirbyport,2009-07-24,111146.39,High School,12
EMP16486,Corey,Jordan,Male,41,Finance,Auditor,Lopezborough,2022-04-25,59736.96,High School,17
EMP16487,Stephanie,Sullivan,Male,28,Operations,Quality Assurance Specialist,Port Nancy,2022-01-25,126452.34,PhD,19
EMP16488,Shawn,Thompson,Female,35,Legal,Corporate Lawyer,New Lisaview,2023-07-21,146110.27,High School,14
EMP16489,Eileen,Pitts,Male,33,Finance,Payroll Specialist,Patricktown,2016-12-28,42583.21,Master's,7
EMP16490,Derrick,Roman,Non-binary,42,Sales,Business Development Officer,Smithmouth,2013-03-21,55755.61,Master's,20
EMP16491,Oscar,Johnson,Male,41,Customer Service,Support Specialist,Mooreburgh,2020-05-14,136997.51,Bachelor's,19
EMP16492,Christopher,Case,Male,45,IT,Software Engineer,Troyton,2017-11-27,81845.58,Bachelor's,7
EMP16493,David,Meadows,Non-binary,22,Marketing,Content Strategist,Hallshire,2008-06-22,125759.68,Bachelor's,1
EMP16494,Donna,Porter,Female,21,Legal,Compliance Officer,South Erin,2023-09-02,43639.33,Bachelor's,13
EMP16495,Brian,Perez,Female,55,Customer Service,Customer Service Rep,Matthewberg,2009-08-29,53440.75,Bachelor's,3
EMP16496,William,Nelson,Non-binary,58,HR,HR Manager,East David,2007-08-20,130277.66,Bachelor's,1
EMP16497,Robert,Thompson,Female,61,IT,IT Support Specialist,Estradafurt,2017-08-04,117714.44,Master's,0
EMP16498,Eric,Powers,Male,58,Finance,Payroll Specialist,Lake Dawnburgh,2016-06-05,64182.31,Master's,11
EMP16499,Robert,Mcdaniel,Male,29,Logistics,Inventory Manager,New Melissa,2006-03-22,145284.91,Master's,9
EMP16500,Douglas,Sanders,Female,21,Operations,Project Coordinator,Colleenview,2019-10-02,137109.47,Associate's,8
EMP16501,Jacqueline,Harmon,Female,56,Marketing,Marketing Coordinator,Blackport,2015-09-28,114432.92,High School,0
EMP16502,George,Gonzalez,Female,47,Logistics,Supply Chain Analyst,Garciafurt,2016-07-02,143111.31,Bachelor's,18
EMP16503,Christopher,Landry,Non-binary,34,Customer Service,Support Specialist,Ricechester,2022-02-08,141450.93,Associate's,12
EMP16504,Richard,Hudson,Non-binary,46,IT,System Administrator,Lake Katherine,2014-07-27,86993.44,Bachelor's,10
EMP16505,Jessica,Thornton,Male,48,HR,Recruiter,Lake Shawnbury,2013-01-02,100756.61,High School,12
EMP16506,Julie,Glenn,Non-binary,45,IT,Data Analyst,North Rhonda,2018-08-24,117359.25,Bachelor's,3
EMP16507,Michelle,Vaughn,Female,63,Legal,Corporate Lawyer,West Davidfort,2018-08-26,125477.7,Associate's,4
EMP16508,Matthew,Collins,Female,61,Marketing,Social Media Manager,Kimberlychester,2020-11-14,33954.63,PhD,6
EMP16509,Bruce,Welch,Male,53,Operations,Operations Manager,Port Jo,2022-05-04,126960.94,Associate's,8
EMP16510,Kristi,Myers,Female,33,Logistics,Inventory Manager,Lake Stephen,2015-01-20,105553.68,PhD,18
EMP16511,Sean,Johnson,Non-binary,27,Logistics,Logistics Coordinator,Diazfort,2025-06-13,131565.22,High School,12
EMP16512,Ricky,Lee,Female,37,Customer Service,Call Center Agent,East Casey,2006-08-26,97161.42,Bachelor's,6
EMP16513,Daniel,Gordon,Non-binary,41,Marketing,SEO Specialist,Rodriguezview,2017-08-13,38443.61,PhD,11
EMP16514,Jamie,Bates,Non-binary,28,Operations,Quality Assurance Specialist,New Maryland,2017-03-09,128673.68,Bachelor's,0
EMP16515,Wyatt,Lewis,Non-binary,42,IT,System Administrator,Lake Deborah,2013-01-24,50073.28,Master's,9
EMP16516,Daniel,Obrien,Non-binary,62,HR,Recruiter,Ramirezmouth,2008-05-27,97401.26,Master's,2
EMP16517,Amanda,Wilson,Non-binary,46,Operations,Project Coordinator,Michellehaven,2017-04-23,72318.72,Associate's,9
EMP16518,Bethany,Chavez,Female,41,Operations,Quality Assurance Specialist,South Melissabury,2019-06-14,90396.32,PhD,18
EMP16519,Valerie,Harrison,Male,37,Operations,Quality Assurance Specialist,Hallhaven,2018-07-15,107092.07,PhD,5
EMP16520,Linda,Hall,Non-binary,49,Marketing,Marketing Coordinator,West Robert,2017-03-25,124500.52,High School,15
EMP16521,Amanda,Jenkins,Male,22,Customer Service,Customer Service Rep,Christieborough,2020-09-13,124767.8,Master's,13
EMP16522,Brittany,Yang,Female,65,Finance,Financial Analyst,West Jerryport,2007-12-01,145765.3,Associate's,0
EMP16523,Cristina,Costa,Female,51,IT,System Administrator,Fosterberg,2021-01-07,138801.96,Associate's,8
EMP16524,Darren,Klein,Non-binary,56,Customer Service,Call Center Agent,Lake Jonathanmouth,2010-01-31,93333.42,Bachelor's,16
EMP16525,John,Ferguson,Non-binary,62,Legal,Paralegal,Port Nicholas,2005-10-20,84139.75,High School,18
EMP16526,Karen,Decker,Female,44,R&D,Lab Technician,Webbfort,2019-06-20,40063.34,PhD,15
EMP16527,Barbara,Carter,Female,33,Logistics,Logistics Coordinator,Port Jeremy,2019-04-10,138975.06,Master's,4
EMP16528,Joshua,Scott,Male,35,HR,Training Coordinator,Kevinport,2019-05-18,31113.39,PhD,1
EMP16529,Brandon,Garner,Male,48,IT,Data Analyst,West Morgan,2006-11-11,95402.05,Associate's,5
EMP16530,Jamie,Martin,Female,63,IT,System Administrator,Greggmouth,2011-04-24,33783.87,Bachelor's,8
EMP16531,Mark,Oliver,Non-binary,32,IT,Data Analyst,Lake Ashleymouth,2024-10-02,50420.85,Master's,20
EMP16532,Anna,Herrera,Female,49,Operations,Quality Assurance Specialist,Alexanderfort,2015-01-13,111459.8,Associate's,11
EMP16533,Crystal,Hall,Female,38,Logistics,Supply Chain Analyst,West Teresa,2009-09-16,57008.59,High School,9
EMP16534,Sarah,Horne,Female,30,Operations,Operations Manager,West Brianshire,2010-03-03,84382.66,Master's,13
EMP16535,Kevin,Clarke,Non-binary,24,Customer Service,Client Relations Officer,South Jacob,2007-01-02,42175.19,High School,16
EMP16536,Kelly,Bell,Female,42,R&D,Product Developer,Stephenfort,2013-10-18,31038.01,Associate's,17
EMP16537,Samuel,Fields,Male,56,Operations,Process Analyst,Silvaport,2020-06-11,71506.86,Bachelor's,3
EMP16538,Chelsea,Gibbs,Male,33,Operations,Operations Manager,New Helen,2013-01-08,145466.46,Associate's,12
EMP16539,Faith,Fisher,Male,34,Finance,Financial Analyst,Robertbury,2008-06-12,76780.21,Bachelor's,6
EMP16540,Stephanie,Willis,Male,30,IT,System Administrator,Tatefort,2024-09-23,109995.96,Bachelor's,13
EMP16541,William,Rowe,Male,55,Customer Service,Call Center Agent,East Charlotte,2020-11-28,60202.88,PhD,15
EMP16542,Heather,Kelley,Male,48,Operations,Process Analyst,Raymondburgh,2013-11-14,110280.18,High School,14
EMP16543,Garrett,Duffy,Male,35,Finance,Financial Analyst,Jessicaville,2020-12-31,53819.05,PhD,0
EMP16544,Kathryn,Montes,Male,41,Logistics,Inventory Manager,South Joseph,2024-08-20,114731.87,Bachelor's,6
EMP16545,Steven,Brennan,Male,34,Finance,Payroll Specialist,Stephaniemouth,2006-12-01,133957.37,PhD,16
EMP16546,Paul,Brooks,Female,22,Sales,Account Manager,South Charles,2024-08-21,126137.38,High School,10
EMP16547,Arthur,Brooks,Male,46,Finance,Financial Analyst,Mcdowellshire,2020-01-26,87808.72,Bachelor's,14
EMP16548,Rebekah,Thomas,Non-binary,64,Finance,Auditor,West Tarabury,2009-02-25,69108.69,PhD,4
EMP16549,Zachary,Robinson,Non-binary,53,Logistics,Inventory Manager,North Donnabury,2012-07-19,64532.44,Master's,17
EMP16550,Lindsay,Garrett,Non-binary,51,IT,IT Support Specialist,East Victoria,2022-12-21,141439.18,Bachelor's,7
EMP16551,Brent,Moore,Male,30,Marketing,SEO Specialist,Suzanneborough,2025-04-10,92640.64,High School,12
EMP16552,Daniel,Hawkins,Male,63,Sales,Business Development Officer,South Colleenmouth,2007-06-17,54977.31,Master's,14
EMP16553,Kelly,Watson,Female,50,HR,Recruiter,Port Edward,2022-01-20,64601.41,Bachelor's,8
EMP16554,Melody,Daniels,Female,30,Sales,Business Development Officer,Lake Jamesview,2010-07-12,58158.4,Bachelor's,15
EMP16555,David,Mays,Non-binary,50,R&D,Research Scientist,North Charles,2025-04-07,53757.16,High School,10
EMP16556,Matthew,Walters,Female,55,Sales,Account Manager,Dianemouth,2020-09-11,37748.18,High School,10
EMP16557,Taylor,Welch,Non-binary,53,Finance,Auditor,Swansonside,2022-07-30,91345.79,High School,6
EMP16558,Samantha,Perkins,Non-binary,60,R&D,Lab Technician,Port Dantown,2022-04-25,92233.14,PhD,19
EMP16559,Laura,Howell,Female,51,Operations,Quality Assurance Specialist,Kariborough,2017-07-08,78776.33,Master's,5
EMP16560,Robert,Thomas,Non-binary,42,HR,HR Assistant,Tamarabury,2015-06-09,122559.81,Master's,6
EMP16561,Anna,Parker,Male,24,HR,Training Coordinator,Jameschester,2014-11-27,109843.69,Bachelor's,10
EMP16562,Peter,Watson,Female,57,Operations,Quality Assurance Specialist,West Brianville,2018-10-03,147968.22,Associate's,7
EMP16563,Mary,Rodriguez,Female,21,R&D,Research Scientist,Port Frank,2007-05-27,106379.56,Bachelor's,17
EMP16564,Brooke,Cordova,Female,30,R&D,Innovation Manager,Watsonside,2018-06-02,81258.52,Bachelor's,18
EMP16565,Matthew,Solis,Male,22,Legal,Legal Assistant,Lake Holly,2012-01-03,102784.93,Bachelor's,2
EMP16566,Jonathon,Cole,Non-binary,47,Marketing,SEO Specialist,New Roger,2006-08-17,127030.41,PhD,2
EMP16567,Kenneth,Lowe,Female,23,Legal,Corporate Lawyer,Stephaniehaven,2008-02-17,104679.62,Associate's,17
EMP16568,Jasmine,Rivers,Female,28,Sales,Account Manager,North Julianmouth,2006-04-23,57260.86,Master's,8
EMP16569,Nancy,Allen,Female,50,Marketing,SEO Specialist,Lake Laurieshire,2008-05-01,107658.18,Master's,13
EMP16570,Tara,Miles,Male,46,Customer Service,Call Center Agent,Mitchellbury,2015-12-18,68789.81,High School,0
EMP16571,Misty,Turner,Non-binary,53,Logistics,Logistics Coordinator,Monicaberg,2009-08-30,137531.38,Associate's,7
EMP16572,Kevin,Richardson,Non-binary,24,Legal,Legal Assistant,Taylorland,2021-05-08,71770.39,Associate's,10
EMP16573,Laura,Mcclure,Non-binary,22,Operations,Operations Manager,New Elizabethland,2013-05-14,127688.97,High School,0
EMP16574,Ray,Silva,Female,58,Finance,Auditor,Paulborough,2019-01-05,112343.79,Associate's,1
EMP16575,Kristi,Lee,Non-binary,23,Sales,Sales Representative,North Michellefort,2018-06-11,30163.43,Bachelor's,12
EMP16576,Angela,Perez,Non-binary,49,Sales,Sales Representative,Lake Michelle,2024-01-03,31480.49,Associate's,10
EMP16577,Susan,Cooper,Female,24,Operations,Project Coordinator,Pennychester,2009-05-26,102927.43,High School,7
EMP16578,Richard,Barnes,Female,36,IT,Data Analyst,Lake Lauren,2018-07-22,73418.28,PhD,5
EMP16579,Angela,Lynn,Male,25,Operations,Process Analyst,North Joseph,2023-03-01,95660.37,PhD,0
EMP16580,Teresa,Hartman,Non-binary,46,Marketing,SEO Specialist,Sandersburgh,2009-07-01,140039.9,High School,14
EMP16581,Laura,Howe,Male,33,Operations,Quality Assurance Specialist,Lake Susan,2016-12-10,149080.71,High School,9
EMP16582,Jay,Watson,Female,33,HR,HR Manager,Robertside,2015-09-14,128285.33,Associate's,8
EMP16583,Christina,Woodard,Male,57,Marketing,SEO Specialist,Brianville,2006-04-21,58326.04,High School,2
EMP16584,Pamela,Rodriguez,Female,55,Sales,Account Manager,Lake Christinamouth,2021-08-26,41795.68,High School,16
EMP16585,Ashley,Martinez,Non-binary,47,Legal,Legal Assistant,Sabrinamouth,2013-12-27,42340.47,High School,7
EMP16586,Jacob,Good,Female,21,Finance,Auditor,East Dianafurt,2010-08-21,129327.51,PhD,9
EMP16587,Renee,Moore,Non-binary,34,Logistics,Logistics Coordinator,South Patrick,2009-04-07,119685.19,High School,13
EMP16588,Jose,Galvan,Male,65,Operations,Quality Assurance Specialist,Port Jamesfurt,2009-05-05,98710.67,Associate's,1
EMP16589,Scott,Suarez,Male,39,Operations,Quality Assurance Specialist,Port Lisafort,2022-07-16,110546.07,Master's,14
EMP16590,Zachary,Conley,Non-binary,54,Legal,Paralegal,West Evan,2016-06-13,103162.23,Associate's,3
EMP16591,Justin,Chung,Female,65,IT,System Administrator,Mitchellbury,2006-02-26,88525.11,Master's,10
EMP16592,John,Mendez,Male,43,Marketing,Marketing Coordinator,Carlosfurt,2025-02-13,47426.24,High School,13
EMP16593,Jason,Gomez,Male,22,HR,HR Assistant,Rogerstown,2011-03-31,79048.3,Master's,10
EMP16594,Alex,Lopez,Female,61,Logistics,Logistics Coordinator,East Peggy,2016-12-25,99836.67,PhD,14
EMP16595,Paige,Smith,Female,31,Customer Service,Call Center Agent,Miguelfurt,2016-10-19,48572.52,High School,16
EMP16596,Carol,Keller,Female,52,Marketing,Marketing Coordinator,East Cassandra,2005-12-28,149767.37,High School,5
EMP16597,Adam,Jensen,Non-binary,40,R&D,Lab Technician,Dylanview,2017-07-16,37024.62,Associate's,6
EMP16598,Alisha,Davis,Female,35,R&D,Lab Technician,Staffordborough,2020-11-03,122405.82,High School,10
EMP16599,Theresa,Vaughan,Non-binary,23,HR,HR Manager,East Traceyfort,2006-02-21,37117.53,PhD,11
EMP16600,Sergio,Parrish,Female,21,Marketing,Social Media Manager,North Melissa,2017-01-25,53833.74,High School,15
EMP16601,Terri,Cunningham,Female,25,Finance,Payroll Specialist,Josephland,2013-07-17,94167.3,High School,4
EMP16602,Nicholas,Shaffer,Female,50,R&D,Research Scientist,Lake Christina,2011-05-09,99439.14,Bachelor's,9
EMP16603,Phyllis,Todd,Non-binary,61,HR,Training Coordinator,Sierraview,2021-10-30,106297.5,Associate's,7
EMP16604,William,Thompson,Male,27,R&D,Research Scientist,Erictown,2005-08-17,126119.32,PhD,4
EMP16605,Bryan,Mcgrath,Non-binary,58,Customer Service,Client Relations Officer,Walterborough,2014-09-14,72880.17,PhD,9
EMP16606,Keith,Brown,Non-binary,37,R&D,Lab Technician,Shawnfort,2011-06-07,64897.57,High School,12
EMP16607,Marisa,Kennedy,Male,59,Marketing,Marketing Coordinator,Lauraberg,2007-04-29,140784.31,Master's,3
EMP16608,Christopher,Armstrong,Female,59,R&D,Product Developer,Burgessborough,2015-05-15,39098.73,High School,4
EMP16609,Stephanie,Hutchinson,Non-binary,33,Finance,Payroll Specialist,Johnsonburgh,2006-06-13,76625.72,Associate's,18
EMP16610,Johnathan,Patrick,Female,42,Customer Service,Customer Service Rep,Port Karen,2007-03-31,121788.08,High School,10
EMP16611,Steven,Shah,Male,49,Marketing,Content Strategist,Port Arthur,2013-09-07,128455.8,Master's,11
EMP16612,Deanna,Sullivan,Male,45,Legal,Legal Assistant,South Matthewmouth,2016-05-30,102225.47,PhD,2
EMP16613,Tara,Gross,Non-binary,26,Customer Service,Customer Service Rep,Murphymouth,2021-10-29,103299.93,Bachelor's,15
EMP16614,Rachel,Jenkins,Non-binary,42,Legal,Paralegal,South Loribury,2018-11-13,137637.93,Associate's,5
EMP16615,Desiree,Green,Non-binary,45,Finance,Payroll Specialist,New Deniseside,2011-01-03,105951.88,Associate's,8
EMP16616,Joseph,Lawrence,Non-binary,22,Operations,Project Coordinator,Lake Michaelmouth,2022-12-01,90299.59,Bachelor's,12
EMP16617,Mark,Murphy,Female,51,R&D,Lab Technician,Butlerport,2014-04-10,129078.96,Bachelor's,15
EMP16618,William,Johnson,Female,60,Sales,Sales Representative,Kimberlyton,2020-11-18,86716.7,Associate's,6
EMP16619,Ruth,Moon,Female,30,Finance,Payroll Specialist,Zacharyburgh,2014-12-20,109235.06,High School,8
EMP16620,Brittney,Jackson,Female,45,Operations,Project Coordinator,New Sarahside,2005-08-27,46720.95,High School,4
EMP16621,Victoria,Rogers,Non-binary,44,Operations,Project Coordinator,North Rebeccaview,2022-09-11,144015.93,Bachelor's,0
EMP16622,Kathryn,Pierce,Male,59,IT,Data Analyst,North Megan,2017-01-30,116850.02,Master's,16
EMP16623,Caitlin,Barrett,Male,58,Legal,Corporate Lawyer,East Michaelberg,2009-12-15,65948.17,Master's,14
EMP16624,Linda,Kennedy,Male,54,Sales,Account Manager,Jordanborough,2022-08-28,42835.94,Associate's,14
EMP16625,Andrew,Bell,Non-binary,28,Sales,Account Manager,Benjaminton,2016-11-23,48853.76,Associate's,0
EMP16626,Maria,Johnson,Male,24,Sales,Business Development Officer,Gregoryshire,2021-07-20,35945.27,Master's,15
EMP16627,Stephanie,Eaton,Non-binary,36,Legal,Paralegal,South Joseph,2005-10-25,59963.03,Master's,11
EMP16628,Richard,Hamilton,Female,64,IT,System Administrator,South Lydiamouth,2010-06-13,52026.29,Associate's,11
EMP16629,Jeffrey,Kirk,Female,56,Sales,Sales Executive,West Joseph,2021-08-07,99195.81,Bachelor's,10
EMP16630,Julie,Rodriguez,Male,64,Sales,Sales Executive,Maryborough,2007-10-04,88630.89,Bachelor's,18
EMP16631,Nancy,Villegas,Male,27,HR,Training Coordinator,West Charles,2019-09-14,79404.01,High School,8
EMP16632,Sarah,Smith,Female,46,IT,IT Support Specialist,East Melanie,2023-06-07,30631.01,Bachelor's,2
EMP16633,Brian,Smith,Female,24,Operations,Process Analyst,Danatown,2019-03-04,56436.68,PhD,9
EMP16634,Jacqueline,Ingram,Non-binary,60,Marketing,Social Media Manager,Sabrinahaven,2006-09-04,134164.8,Associate's,16
EMP16635,Jeffrey,Herman,Non-binary,25,Sales,Business Development Officer,Port Mario,2022-12-12,140565.15,Bachelor's,19
EMP16636,Joseph,Cabrera,Non-binary,22,Customer Service,Client Relations Officer,Weaverfurt,2016-05-20,75467.17,High School,10
EMP16637,Abigail,Newton,Non-binary,46,Marketing,Content Strategist,Angelaborough,2016-01-13,34464.71,Associate's,2
EMP16638,Thomas,Nguyen,Non-binary,47,HR,Training Coordinator,South Gloriabury,2016-08-14,93167.29,Associate's,13
EMP16639,Amy,Daniel,Female,58,Sales,Sales Executive,Michaeltown,2022-07-29,119207.38,High School,6
EMP16640,Edward,Wright,Non-binary,27,Finance,Auditor,Davidbury,2020-12-29,89932.47,High School,2
EMP16641,Sophia,Young,Male,45,R&D,Research Scientist,Danielborough,2012-07-07,116940.04,Bachelor's,7
EMP16642,Jennifer,Mason,Male,25,IT,System Administrator,South Deniseshire,2021-01-29,149183.28,Associate's,14
EMP16643,Christian,Ali,Female,38,Legal,Paralegal,Port Whitney,2022-04-21,132460.1,Associate's,3
EMP16644,Mark,Conner,Female,21,HR,HR Assistant,South Sarabury,2022-01-28,126414.26,PhD,13
EMP16645,Diane,Lambert,Non-binary,22,Sales,Account Manager,Craigberg,2009-11-29,110299.08,PhD,0
EMP16646,Jessica,Tran,Non-binary,47,IT,System Administrator,Port Bonnieborough,2014-04-12,107019.84,PhD,16
EMP16647,Joseph,Carter,Male,35,IT,Data Analyst,South Ronaldstad,2007-12-10,38962.0,Associate's,5
EMP16648,Robert,Gallagher,Non-binary,49,Finance,Financial Analyst,West Heather,2005-10-04,124437.33,Bachelor's,0
EMP16649,Janet,Nguyen,Female,56,Legal,Compliance Officer,Anthonyside,2021-09-13,145919.48,Associate's,11
EMP16650,Chad,Becker,Non-binary,54,Customer Service,Support Specialist,Goodwinhaven,2018-12-14,129152.68,Associate's,16
EMP16651,James,Park,Female,38,Legal,Corporate Lawyer,New Jacob,2015-08-21,133444.84,Master's,12
EMP16652,Tina,Garcia,Male,64,R&D,Product Developer,Greenfurt,2008-04-28,131593.58,Master's,10
EMP16653,Allison,Mendoza,Female,30,HR,Recruiter,Hansenburgh,2006-08-28,32853.04,Master's,10
EMP16654,Jeffrey,Young,Male,37,Operations,Quality Assurance Specialist,Roberttown,2007-05-03,102154.66,Master's,11
EMP16655,Morgan,Jordan,Non-binary,47,HR,HR Manager,Port Christopher,2017-07-16,99891.2,Bachelor's,1
EMP16656,Victoria,Morrison,Male,28,HR,Training Coordinator,East Jonathanfort,2017-08-26,135217.34,PhD,9
EMP16657,Christopher,Thomas,Male,47,Legal,Paralegal,South Dawnville,2008-06-09,34812.02,PhD,0
EMP16658,Larry,Edwards,Male,35,Marketing,Marketing Coordinator,Byrdside,2019-09-08,51691.26,Bachelor's,10
EMP16659,Sarah,Anderson,Female,26,Sales,Business Development Officer,East Alyssaville,2015-10-30,107237.75,Master's,16
EMP16660,Lori,Hahn,Non-binary,47,Marketing,SEO Specialist,Saundersmouth,2006-06-27,129418.9,Associate's,16
EMP16661,David,Hansen,Male,65,R&D,Product Developer,Weaverhaven,2025-01-14,102197.4,Associate's,10
EMP16662,Larry,Perez,Male,35,Logistics,Supply Chain Analyst,Johnsonmouth,2022-05-08,118828.65,Associate's,17
EMP16663,Richard,Jones,Male,64,Operations,Quality Assurance Specialist,East Bruceville,2021-12-02,129805.7,PhD,5
EMP16664,Elizabeth,Smith,Non-binary,44,Logistics,Warehouse Supervisor,Port Tricia,2015-12-02,63452.98,High School,10
EMP16665,David,Osborne,Male,38,HR,HR Manager,Christopherville,2020-08-24,104077.74,Bachelor's,16
EMP16666,Janet,Yates,Non-binary,54,Finance,Financial Analyst,East Kathleenberg,2024-04-28,38172.65,High School,9
EMP16667,Sandra,Ellis,Non-binary,44,Finance,Auditor,New Steven,2009-11-19,81052.34,Master's,5
EMP16668,Daniel,Alexander,Female,53,HR,Training Coordinator,North Andrew,2008-01-30,61685.03,Bachelor's,12
